,Media,Desvio,Melhor Fitness
1,11319348.77186904,1723573.350829427,13284976.701549612
2,11563259.196835274,1660620.9574074054,13167828.39555634
3,11230506.89772613,1694273.2950236562,13163602.837209448
4,11402240.084959105,1671217.4626750129,13221456.645007635
5,11507228.66290339,1787683.9467111714,13217444.263229484
6,11481910.016576247,1601264.235305414,13064100.19991084
7,11209429.01537397,1676301.7451788632,13140573.504280018
8,11349295.159188142,1669008.6410117839,13195791.053482257
9,11511896.56900858,1504183.9263871585,13297408.375609368
10,11235452.846413903,1722724.5796711915,13148350.105633976
